"AAPL","MELI","KO","PFE","TM","expectedReturn","volatility","sharpeRatio","text"
0.216051077954708,0.0714833197300151,0.0670496825848245,0.223802066169364,0.421613853561088,0.116496534924283,0.186304641966232,0.625301300573061,"AAPL:0.216<br>MELI:0.071<br>KO:0.067<br>PFE:0.224<br>TM:0.422<br>Vol: 0.186<br>Ret: 0.116<br>Sharpe: 0.625"
0.248577463464654,0.140144037829221,0.200595689642018,0.394729656343476,0.0159531527206323,0.133406751256361,0.197832439899527,0.674342141885904,"AAPL:0.249<br>MELI:0.14<br>KO:0.201<br>PFE:0.395<br>TM:0.016<br>Vol: 0.198<br>Ret: 0.133<br>Sharpe: 0.674"
0.302666295983518,0.0418081817340062,0.204540393674546,0.216451977228785,0.234533151379145,0.127582488611683,0.180508142401781,0.706796307989841,"AAPL:0.303<br>MELI:0.042<br>KO:0.205<br>PFE:0.216<br>TM:0.235<br>Vol: 0.181<br>Ret: 0.128<br>Sharpe: 0.707"
0.275476866494516,0.0475152571220004,0.119866449707367,0.364451164496037,0.192690262180079,0.114385891234687,0.183874620766902,0.62208634752098,"AAPL:0.275<br>MELI:0.048<br>KO:0.12<br>PFE:0.364<br>TM:0.193<br>Vol: 0.184<br>Ret: 0.114<br>Sharpe: 0.622"
0.0447584894526813,0.287706303347871,0.0678671672599186,0.306170997176165,0.293497042763364,0.137112706005725,0.219553871476479,0.62450598153271,"AAPL:0.045<br>MELI:0.288<br>KO:0.068<br>PFE:0.306<br>TM:0.293<br>Vol: 0.22<br>Ret: 0.137<br>Sharpe: 0.625"
0.0568868211366709,0.327787246353066,0.189198680122604,0.0566558419471836,0.369471410440475,0.165598961624598,0.233334971215767,0.709704853763506,"AAPL:0.057<br>MELI:0.328<br>KO:0.189<br>PFE:0.057<br>TM:0.369<br>Vol: 0.233<br>Ret: 0.166<br>Sharpe: 0.71"
0.176590329749855,0.167444175993515,0.21176499280036,0.251253393588703,0.192947107867567,0.135820863108241,0.190286748736122,0.713769424357493,"AAPL:0.177<br>MELI:0.167<br>KO:0.212<br>PFE:0.251<br>TM:0.193<br>Vol: 0.19<br>Ret: 0.136<br>Sharpe: 0.714"
0.231241288394937,0.0247742310403873,0.0930330360789768,0.487945096332191,0.163006348153508,0.0936982196529398,0.185283705529322,0.505701348023352,"AAPL:0.231<br>MELI:0.025<br>KO:0.093<br>PFE:0.488<br>TM:0.163<br>Vol: 0.185<br>Ret: 0.094<br>Sharpe: 0.506"
0.163306740550873,0.466298236697429,0.0178470450815382,0.324218554078836,0.0283294235913245,0.200712119537536,0.291431294407127,0.688711622222502,"AAPL:0.163<br>MELI:0.466<br>KO:0.018<br>PFE:0.324<br>TM:0.028<br>Vol: 0.291<br>Ret: 0.201<br>Sharpe: 0.689"
0.329356891401182,0.277888578550178,0.119730032504662,0.146767856518844,0.126256641025133,0.193725121211977,0.239925799897807,0.807437638196859,"AAPL:0.329<br>MELI:0.278<br>KO:0.12<br>PFE:0.147<br>TM:0.126<br>Vol: 0.24<br>Ret: 0.194<br>Sharpe: 0.807"
0.0551556761897627,0.465101996997173,0.370437589059612,0.0893274118560972,0.0199773258973551,0.202491518813584,0.274748057379173,0.737008009247287,"AAPL:0.055<br>MELI:0.465<br>KO:0.37<br>PFE:0.089<br>TM:0.02<br>Vol: 0.275<br>Ret: 0.202<br>Sharpe: 0.737"
0.220429820556525,0.202568901974538,0.0275148022640528,0.149228705793286,0.400257769411599,0.153519726918351,0.215279642487382,0.713117715844165,"AAPL:0.22<br>MELI:0.203<br>KO:0.028<br>PFE:0.149<br>TM:0.4<br>Vol: 0.215<br>Ret: 0.154<br>Sharpe: 0.713"
0.441349660149914,0.185994970872025,0.0753348398714102,0.15173868854479,0.145581840561861,0.188581451707225,0.230497489169922,0.818149700399571,"AAPL:0.441<br>MELI:0.186<br>KO:0.075<br>PFE:0.152<br>TM:0.146<br>Vol: 0.23<br>Ret: 0.189<br>Sharpe: 0.818"
0.0570762918303055,0.518468788685169,0.263065347111937,0.0492746064767699,0.112114965895819,0.215991575270363,0.297171969284462,0.726823514985053,"AAPL:0.057<br>MELI:0.518<br>KO:0.263<br>PFE:0.049<br>TM:0.112<br>Vol: 0.297<br>Ret: 0.216<br>Sharpe: 0.727"
0.246658078102435,0.0786883454749995,0.173155753497516,0.238856672833024,0.262641150092027,0.125275292056636,0.181219853593088,0.691289003786141,"AAPL:0.247<br>MELI:0.079<br>KO:0.173<br>PFE:0.239<br>TM:0.263<br>Vol: 0.181<br>Ret: 0.125<br>Sharpe: 0.691"
0.23766807867858,0.217478455998659,0.0783746475030864,0.154534013701748,0.311944804117927,0.161174077821942,0.215627652005958,0.747464790914149,"AAPL:0.238<br>MELI:0.217<br>KO:0.078<br>PFE:0.155<br>TM:0.312<br>Vol: 0.216<br>Ret: 0.161<br>Sharpe: 0.747"
0.25913530341056,0.099315802400438,0.233327524965777,0.200185886558469,0.208035482664756,0.136134074075776,0.183417696479876,0.742207958601814,"AAPL:0.259<br>MELI:0.099<br>KO:0.233<br>PFE:0.2<br>TM:0.208<br>Vol: 0.183<br>Ret: 0.136<br>Sharpe: 0.742"
0.427497526396121,0.00110026784299617,0.0742253776420439,0.18472979682117,0.312447031297669,0.137595836380988,0.19740069594618,0.697038253697456,"AAPL:0.427<br>MELI:0.001<br>KO:0.074<br>PFE:0.185<br>TM:0.312<br>Vol: 0.197<br>Ret: 0.138<br>Sharpe: 0.697"
0.197024931979431,0.218950262804175,0.129997337602067,0.334173418376319,0.119854049238008,0.146034722721071,0.209090110489123,0.698429602334866,"AAPL:0.197<br>MELI:0.219<br>KO:0.13<br>PFE:0.334<br>TM:0.12<br>Vol: 0.209<br>Ret: 0.146<br>Sharpe: 0.698"
0.24081894628041,0.0535153597381497,0.470061393246021,0.211772937283266,0.0238313634521543,0.126241251852269,0.175579551282675,0.718997462574824,"AAPL:0.241<br>MELI:0.054<br>KO:0.47<br>PFE:0.212<br>TM:0.024<br>Vol: 0.176<br>Ret: 0.126<br>Sharpe: 0.719"
0.0133166306481101,0.309344864362303,0.12100487609753,0.261371368135148,0.294962260756909,0.140783648263778,0.222014470967649,0.634119242994268,"AAPL:0.013<br>MELI:0.309<br>KO:0.121<br>PFE:0.261<br>TM:0.295<br>Vol: 0.222<br>Ret: 0.141<br>Sharpe: 0.634"
0.220633963604509,0.288948603255709,0.0369336427691909,0.0825366004431159,0.370947189927476,0.179219421132907,0.240077431094258,0.746506742912217,"AAPL:0.221<br>MELI:0.289<br>KO:0.037<br>PFE:0.083<br>TM:0.371<br>Vol: 0.24<br>Ret: 0.179<br>Sharpe: 0.747"
0.154415930206931,0.222520296657804,0.308862021413685,0.16147711433419,0.152724637387389,0.152998886883678,0.200134199408131,0.764481469614644,"AAPL:0.154<br>MELI:0.223<br>KO:0.309<br>PFE:0.161<br>TM:0.153<br>Vol: 0.2<br>Ret: 0.153<br>Sharpe: 0.764"
0.179776461037081,0.209403152343284,0.0897205577501326,0.314471349622039,0.206628479247463,0.140755799817626,0.205833847430135,0.683832137303859,"AAPL:0.18<br>MELI:0.209<br>KO:0.09<br>PFE:0.314<br>TM:0.207<br>Vol: 0.206<br>Ret: 0.141<br>Sharpe: 0.684"
0.20794992375445,0.219833631017415,0.330226527255245,0.139217702475163,0.102772215497727,0.163289046907357,0.204445383000314,0.798692758481645,"AAPL:0.208<br>MELI:0.22<br>KO:0.33<br>PFE:0.139<br>TM:0.103<br>Vol: 0.204<br>Ret: 0.163<br>Sharpe: 0.799"
0.0456939915403395,0.162174001603101,0.381859477877464,0.0525816145564747,0.35769091442262,0.126444129144686,0.182064014840173,0.694503684628103,"AAPL:0.046<br>MELI:0.162<br>KO:0.382<br>PFE:0.053<br>TM:0.358<br>Vol: 0.182<br>Ret: 0.126<br>Sharpe: 0.695"
0.447115564066841,0.0932146626370587,0.050189447540803,0.0256303735987362,0.383849952156561,0.172307071744704,0.220600447158863,0.781082150847225,"AAPL:0.447<br>MELI:0.093<br>KO:0.05<br>PFE:0.026<br>TM:0.384<br>Vol: 0.221<br>Ret: 0.172<br>Sharpe: 0.781"
0.25311895541024,0.204731160152163,0.158968254299657,0.121997809250418,0.261183820887521,0.164247038272263,0.210203557904716,0.781371352176232,"AAPL:0.253<br>MELI:0.205<br>KO:0.159<br>PFE:0.122<br>TM:0.261<br>Vol: 0.21<br>Ret: 0.164<br>Sharpe: 0.781"
0.383420906019293,0.0458249866762798,0.451395587347593,0.0790367477382967,0.0403217722185375,0.155715205573629,0.189502856697908,0.821703737278529,"AAPL:0.383<br>MELI:0.046<br>KO:0.451<br>PFE:0.079<br>TM:0.04<br>Vol: 0.19<br>Ret: 0.156<br>Sharpe: 0.822"
0.287688034546053,0.175306667232715,0.219408131740694,0.0766711068295111,0.240926059651027,0.16663355792708,0.205360218007961,0.811420826991041,"AAPL:0.288<br>MELI:0.175<br>KO:0.219<br>PFE:0.077<br>TM:0.241<br>Vol: 0.205<br>Ret: 0.167<br>Sharpe: 0.811"
