"date","AAPL","MELI","KO","PFE","TM"
"2019-10-21",57.9782104492188,545.380004882812,45.4387321472168,26.6990261077881,118.556365966797
"2019-10-22",57.8456382751465,536.890014648438,45.1203384399414,26.6770534515381,118.582450866699
"2019-10-23",58.6218605041504,541.409973144531,45.7822723388672,26.9260272979736,119.426055908203
"2019-10-24",58.7182846069336,551.619995117188,45.757137298584,26.6477603912354,120.147880554199
"2019-10-25",59.4414710998535,549.809997558594,45.036548614502,26.9260272979736,120.260948181152
"2019-10-28",60.0368957519531,540.030029296875,44.8857231140137,27.2994861602783,120.313133239746
"2019-10-29",58.6483764648438,542.010009765625,44.7516670227051,27.9805145263672,120.608840942383
"2019-10-30",58.6411323547363,551.049987792969,45.1957473754883,28.1782302856445,120.90453338623
"2019-10-31",59.9669914245605,521.52001953125,45.606315612793,28.0976753234863,120.495765686035
"2019-11-01",61.6688919067383,490,45.1622352600098,28.112325668335,121.60897064209
"2019-11-04",62.0738830566406,485.790008544922,44.5254364013672,27.848705291748,122.243850708008
"2019-11-05",61.9846878051758,485.059997558594,43.9221572875977,27.445951461792,122.400390625
"2019-11-06",62.0112037658691,482.950012207031,44.2405586242676,27.5411529541016,122.078628540039
"2019-11-07",62.7269020080566,491.989990234375,43.8132400512695,27.2897663116455,124.244140625
"2019-11-08",62.8985710144043,494.420013427734,43.7461967468262,27.3932781219482,125.574768066406
"2019-11-11",63.3966598510742,497.619995117188,43.4361839294434,27.3045520782471,126.157455444336
"2019-11-12",63.3386306762695,499.5,43.3272590637207,27.3341197967529,125.705192565918
"2019-11-13",63.9454917907715,513.72998046875,43.9137725830078,27.0605583190918,125.722610473633
"2019-11-14",63.5030326843262,536.539978027344,44.0981101989746,27.0235939025879,125.122520446777
"2019-11-15",64.2574081420898,550.099975585938,44.1316223144531,27.5633220672607,125.470405578613
"2019-11-18",64.581413269043,533.010009765625,44.4332656860352,27.5189666748047,124.887718200684
"2019-11-19",64.3855590820312,536.330017089844,44.4751663208008,27.8442783355713,124.235443115234
"2019-11-20",63.6360130310059,547.849975585938,44.5924682617188,27.3932781219482,122.948303222656
"2019-11-21",63.3507041931152,562,44.374626159668,27.9034328460693,123.617950439453
"2019-11-22",63.295108795166,565.5,44.4332656860352,28.3396530151367,123.957145690918
"2019-11-25",64.4049072265625,585,44.5924682617188,28.5984287261963,123.965835571289
"2019-11-26",63.901985168457,583.150024414062,45.1622352600098,28.3100833892822,123.470085144043
"2019-11-27",64.7603378295898,589.400024414062,45.2041320800781,28.5614585876465,123.200500488281
"2019-11-29",64.6176681518555,580.580017089844,45.0775108337402,28.480131149292,121.939460754395
"2019-12-02",63.870548248291,580,45.3729591369629,28.3100833892822,121.991638183594
"2019-12-03",62.7317352294922,575.239990234375,45.4151611328125,28.1326351165771,122.39168548584
"2019-12-04",63.2854232788086,575.239990234375,45.8287887573242,28.1991767883301,124.69637298584
"2019-12-05",64.2138824462891,578.52001953125,45.744384765625,28.1178455352783,124.218048095703
"2019-12-06",65.4542694091797,583,45.9385261535645,28.3100833892822,124.165878295898
"2019-12-09",64.5378799438477,584.559997558594,45.6430816650391,28.3322601318359,123.400550842285
"2019-12-10",64.9150848388672,586.690002441406,45.3898429870605,28.4505558013916,122.783058166504
"2019-12-11",65.4687576293945,580.309997558594,45.5417900085449,28.258321762085,123.165702819824
"2019-12-12",65.635612487793,579.97998046875,45.7021675109863,28.4949131011963,123.148330688477
"2019-12-13",66.5278015136719,567.669982910156,45.9385261535645,28.3396530151367,123.583160400391
"2019-12-16",67.6666107177734,582.179992675781,45.9385261535645,28.9385280609131,123.957145690918
"2019-12-17",67.7996063232422,585.840026855469,45.9385261535645,28.7610931396484,124.165878295898
"2019-12-18",67.6376113891602,582,45.5080223083496,28.7537002563477,123.835388183594
